Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
55.0	[M-H-CH3]-	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"216","main.cluster index_upperinput":"216"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=174&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	382.5000	382.5000	0	N/A	N/A	778385.2261933105	38	216	174	302.0434	38	-284.0210	-1	286.0210	778385.2261933105
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"209","main.cluster index_upperinput":"209"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=a01316aea6d8420bb67d2b41576556d3&show=true	1/C21H20O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-18,21-26,28-29H,1H3/t7-,15-,17+,18+,21-/m0/s1	ReSpect:PT204350 Quercitrin|Quer-3-Rha|Quercitrin|thujin|Quercetrin|Quercimelin|Quercitroside|quercetin-3-O-rhamnoside|Quercetin- 3-(6-deoxy-alpha-L-mannopyranoside)|3,3',4',5,7-Pentahydroxyflavone-3-L-rhamnoside|2-(3	0.94675	 	382.3000	382.3000	0	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	CCMSLIB00000222119	726486.1522987619	36	209	14	 	36	-283.2550	-1	285.2550	726486.1522987619
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"678","main.cluster index_upperinput":"678"}	This Node is a Singleton	N/A	N/A	N/A	 	382.6000	382.6000	0	N/A	N/A	707070.7113224549	20	678	-1	 	20	-447.6510	-1	449.6510	707070.7113224549
56.0	[M-H-CH3]-	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"267","main.cluster index_upperinput":"267"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=71&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	376.4000	376.4000	0	N/A	N/A	640751.2429178911	66	267	71	316.0566	66	-298.0280	-1	300.0280	640751.2429178911
60.0	[M-H]-	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1022","main.cluster index_upperinput":"1022"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	377.8000	377.8000	0	N/A	N/A	512326.1210506765	13	1022	54	726.2025	13	-723.1950	-1	725.1950	512326.1210506765
54.0	[M-2H+Na]-	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"234","main.cluster index_upperinput":"234"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=a01316aea6d8420bb67d2b41576556d3&show=true	InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3/t7-,15-,17+,18+,19+,20-,21-/m0/s1	astilbin	0.781611	 	381.1000	381.1000	0	N/A	CCMSLIB00004707541	393892.7756181588	99	234	31	268.0861	99	-287.0720	-1	289.0720	393892.7756181588
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"289","main.cluster index_upperinput":"289"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	382.6000	382.6000	0	N/A	N/A	381856.3217644034	25	289	12	 	25	-301.2260	-1	303.2260	381856.3217644034
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"68","main.cluster index_upperinput":"68"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	382.5000	382.5000	0	N/A	N/A	365418.22755997506	36	68	7	 	36	-176.9980	-1	178.9980	365418.22755997506
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"290","main.cluster index_upperinput":"290"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	382.1000	382.1000	0	N/A	N/A	358402.0507297134	32	290	12	 	32	-302.0290	-1	304.0290	358402.0507297134
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"425","main.cluster index_upperinput":"425"}	This Node is a Singleton	N/A	N/A	N/A	 	383.1000	383.1000	0	N/A	N/A	332381.2550809044	13	425	-1	 	13	-349.2570	-1	351.2570	332381.2550809044
53.0	[3M+2Cl]2-	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"110","main.cluster index_upperinput":"110"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=79&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	376.9000	376.9000	0	N/A	N/A	259165.11035000772	20	110	79	116.0327	20	-207.0190	-1	209.0190	259165.11035000772
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"282","main.cluster index_upperinput":"282"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=175&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	382.9000	382.9000	0	N/A	N/A	248120.41815194127	30	282	175	 	30	-299.9270	-1	301.9270	248120.41815194127
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"260","main.cluster index_upperinput":"260"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=65&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	382.5000	382.5000	0	N/A	N/A	222513.85674103434	18	260	65	 	18	-294.9650	-1	296.9650	222513.85674103434
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1024","main.cluster index_upperinput":"1024"}	This Node is a Singleton	N/A	N/A	N/A	 	379.5000	379.5000	0	N/A	N/A	211204.95364702807	13	1024	-1	 	13	-724.1980	-1	726.1980	211204.95364702807
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"426","main.cluster index_upperinput":"426"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=55&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	382.7000	382.7000	0	N/A	N/A	198446.2010129808	11	426	55	 	11	-350.0210	-1	352.0210	198446.2010129808
58.0	[M-2H+Na]-	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"838","main.cluster index_upperinput":"838"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	376.4000	376.4000	0	N/A	N/A	186034.51373063662	24	838	2	542.1735	24	-561.1440	-1	563.1440	186034.51373063662
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"124","main.cluster index_upperinput":"124"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=a01316aea6d8420bb67d2b41576556d3&show=true	InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2/t12-,15-/m1/s1	Epigallocatechin	0.8557110000000001	 	382.3000	382.3000	0	OC1=C(C[C@@H](O)[C@@H](C2=CC(O)=C(O)C(O)=C2)O3)C3=CC(O)=C1	CCMSLIB00000081482	171323.50441362816	10	124	22	 	10	-228.9600	-1	230.9600	171323.50441362816
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"606","main.cluster index_upperinput":"606"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=100&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	380.2000	380.2000	0	N/A	N/A	137846.1636892699	43	606	100	 	43	-423.0890	-1	425.0890	137846.1636892699
55.0	[3M-2H]2-	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"689","main.cluster index_upperinput":"689"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	377.3000	377.3000	0	N/A	N/A	124520.87632060701	16	689	20	302.0434	16	-450.0510	-1	452.0510	124520.87632060701
 	 	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"732","main.cluster index_upperinput":"732"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=150&task=a01316aea6d8420bb67d2b41576556d3&show=true	1/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2/t13-,15+,17+,18-,21+/m1/s1	ReSpect:PT204650 Quercetin-3-O-beta-D-galactoside|Quer-3-Gal|Hyperoside|Hyperin|quercetin-3-beta-O-galactoside|Hyperozide|Hyperosid|Jyperin|Quercetin 3-beta-D-galactopyranoside|2-(3,4-Dihydroxyphenyl)-3-(beta-D-galact	0.9720700000000001	 	378.8000	378.8000	0	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O	CCMSLIB00000222158	109739.46184723946	10	732	150	 	10	-479.0750	-1	481.0750	109739.46184723946
56.0	[M-2H+K]-	12	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"428","main.cluster index_upperinput":"428"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=a01316aea6d8420bb67d2b41576556d3&show=true	InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3/t7-,15-,17+,18+,19+,20-,21-/m0/s1	Astilbin/neoastilbin	0.9038809999999999	 	382.4000	382.4000	0	CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	CCMSLIB00005778363	97190.46601798573	10	428	31	316.0566	10	-351.0180	-1	353.0180	97190.46601798573
62.0	[M+Cl]-	14	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"704","main.cluster index_upperinput":"704"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=49&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	375.8000	375.8000	0	N/A	N/A	14134493.021997642	145	704	49	428.1161	145	-461.0880	-1	463.0880	14134493.021997642
62.0	[M-H-CH2]-	14	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"562","main.cluster index_upperinput":"562"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=83&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	375.2000	375.2000	0	N/A	N/A	667265.9421028827	29	562	83	428.1161	29	-411.0890	-1	413.0890	667265.9421028827
 	 	14	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"882","main.cluster index_upperinput":"882"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=a01316aea6d8420bb67d2b41576556d3&show=true	"InChI=1S/C19H18O7/c1-22-13-6-5-10(7-11(13)20)14-8-12(21)17-15(26-14)9-16(23-2)18(24-3)19(17)25-4/h5-9,20H,1-4H3"	Eupatorin-5-methylether CollisionEnergy:205060	0.810004	 	375.6000	375.6000	0	COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1O	CCMSLIB00010116214	361401.6568569912	21	882	20	 	21	-576.1600	-1	578.1600	361401.6568569912
 	 	14	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"880","main.cluster index_upperinput":"880"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=180&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	376.1000	376.1000	0	N/A	N/A	337997.3124528537	16	880	180	 	16	-575.4620	-1	577.4620	337997.3124528537
 	 	14	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"885","main.cluster index_upperinput":"885"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	375.6000	375.6000	0	N/A	N/A	178597.36533225366	15	885	20	 	15	-577.1640	-1	579.1640	178597.36533225366
 	 	14	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"295","main.cluster index_upperinput":"295"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	376.3000	376.3000	0	N/A	N/A	88428.78370711666	10	295	8	 	10	-303.1070	-1	305.1070	88428.78370711666
 	 	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"903","main.cluster index_upperinput":"903"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=80&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	500.2000	500.2000	0	N/A	N/A	5467694.340662466	18	903	80	 	18	-585.1750	-1	587.1750	5467694.340662466
67.0	[M+Cl+HCOOH]-	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1045","main.cluster index_upperinput":"1045"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=a01316aea6d8420bb67d2b41576556d3&show=true	1S/C21H20O10/c22-7-14-17(27)18(28)19(29)21(31-14)16-11(25)5-10(24)15-12(26)6-13(30-20(15)16)8-1-3-9(23)4-2-8/h1-6,14,17-19,21-25,27-29H,7H2	Massbank:PR306270 Apigenin-8-C-glucoside	0.8936360000000001	 	502.2000	502.2000	0	OCC1OC(C(O)C(O)C1O)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=C(O)C=C1	CCMSLIB00005739651	1649383.8673077656	13	1045	36	674.3739	13	-753.3500	-1	755.3500	1649383.8673077656
 	 	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"905","main.cluster index_upperinput":"905"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	500.9000	500.9000	0	N/A	N/A	1585145.9359592816	15	905	20	 	15	-585.4870	-1	587.4870	1585145.9359592816
69.0	[M+Cl+HCOOH]-	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1048","main.cluster index_upperinput":"1048"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=a01316aea6d8420bb67d2b41576556d3&show=true	1S/C27H30O14/c1-9-19(33)21(35)23(37)27(38-9)41-26-22(36)20(34)16(8-28)40-25(26)18-13(31)6-12(30)17-14(32)7-15(39-24(17)18)10-2-4-11(29)5-3-10/h2-7,9,16,19-23,25-31,33-37H,8H2,1H3	Massbank:PR306188 Apigenin-8-C-glucoside-2'-rhamnoside	0.799285	 	502.5000	502.5000	0	CC1OC(OC2C(O)C(O)C(CO)OC2C2=C(O)C=C(O)C3=C2OC(=CC3=O)C2=CC=C(O)C=C2)C(O)C(O)C1O	CCMSLIB00005749273	1073985.7037222385	11	1048	36	675.3786	11	-754.3510	-1	756.3510	1073985.7037222385
68.0	[M+Cl+HCOOH]-	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1046","main.cluster index_upperinput":"1046"}	This Node is a Singleton	N/A	N/A	N/A	 	501.9000	501.9000	0	N/A	N/A	1071462.6978021467	9	1046	-1	674.742	9	-753.7010	-1	755.7010	1071462.6978021467
67.0	[M+Cl]-	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1015","main.cluster index_upperinput":"1015"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=a01316aea6d8420bb67d2b41576556d3&show=true	1S/C21H20O10/c1-8-15(25)17(27)18(28)21(29-8)31-20-16(26)14-12(24)6-11(23)7-13(14)30-19(20)9-2-4-10(22)5-3-9/h2-8,15,17-18,21-25,27-28H,1H3/t8-,15-,17+,18+,21-/m0/s1	Massbank:FIO00767 Afzelin	0.951233	 	502.1000	502.1000	0	Oc(c4)ccc(c4)C(O1)=C(OC(O3)C(O)C(O)C(O)C(C)3)C(=O)c(c(O)2)c(cc(O)c2)1	CCMSLIB00005777961	992471.0361778693	11	1015	2	674.3739	11	-707.3430	-1	709.3430	992471.0361778693
68.0	[M+Cl]-	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1016","main.cluster index_upperinput":"1016"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=a01316aea6d8420bb67d2b41576556d3&show=true	InChI=1S/C21H20O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-18,21-26,28-29H,1H3/t7-,15-,17+,18+,21-/m0/s1	Quercitrin	0.926682	 	501.2000	501.2000	0	O=C1C2=C(O)C=C(O)C=C2OC(C3=CC(O)=C(O)C=C3)=C1O[C@H]4[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O4	CCMSLIB00000078893	836337.4648763624	7	1016	9	674.742	7	-707.7200	-1	709.7200	836337.4648763624
 	 	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"907","main.cluster index_upperinput":"907"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=a01316aea6d8420bb67d2b41576556d3&show=true	"InChI=1S/C23H22O7/c1-11(9-24)16-7-14-15(29-16)5-4-12-22(25)21-13-6-18(26-2)19(27-3)8-17(13)28-10-20(21)30-23(12)14/h4-6,8,16,20-21,24H,1,7,9-10H2,2-3H3"	ST024783 CollisionEnergy:205060	0.872028	 	501.1000	501.1000	0	C=C(CO)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1	CCMSLIB00010122236	820966.6979165568	15	907	32	 	15	-586.1800	-1	588.1800	820966.6979165568
 	 	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"202","main.cluster index_upperinput":"202"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	501.8000	501.8000	0	N/A	N/A	743406.1332595	59	202	9	 	59	-283.0410	-1	285.0410	743406.1332595
66.0	[M-H-CH4]-	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"831","main.cluster index_upperinput":"831"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	500.2000	500.2000	0	N/A	N/A	698386.1749799361	16	831	8	574.2095	16	-555.1680	-1	557.1680	698386.1749799361
 	 	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1047","main.cluster index_upperinput":"1047"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=114&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	501.7000	501.7000	0	N/A	N/A	600478.3623156468	6	1047	114	 	6	-753.9760	-1	755.9760	600478.3623156468
 	 	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"587","main.cluster index_upperinput":"587"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	505.0000	505.0000	0	N/A	N/A	516802.2836636317	23	587	1	 	23	-419.2090	-1	421.2090	516802.2836636317
69.0	[M+Cl]-	17	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1017","main.cluster index_upperinput":"1017"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	502.3000	502.3000	0	N/A	N/A	499443.3466964627	10	1017	9	675.3786	10	-708.3460	-1	710.3460	499443.3466964627
