confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
74	1	1	1	1	0.4243411171824434	-2.397699893068404	0.9999999999999999	48.96275165717154	C21H20O10	[M - H]-	SOSLMHZOJATCCP	InChI=1S/C21H20O10/c1-8-15(25)17(27)18(28)21(29-8)31-20-16(26)14-12(24)6-11(23)7-13(14)30-19(20)9-2-4-10(22)5-3-9/h2-8,15,17-18,21-25,27-28H,1H3	Afzelin	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O	1.20000005	5835713;5316673;5318763;11133801;15558499;15558501;11968667;11972391;21550855;22838616;44258913;68796250;90002509;90353299;89405710;135398081	HMDB:(127485);SuperNatural:(SN00143283 SN00332703 SN00307729 SN00333064 SN00272364 SN00021352 SN00371877 SN00166963 SN00255402 SN00341302 SN00161844);ZINC bio:(ZINC15657732);additional;MeSH:(5316673 15558501 22838616);Plantcyc:(CPD1F-461);PubMed;COCONUT:(CNP0076998 CNP0167643 CNP0210041);KNApSAcK:(5140);Natural Products:(UNPD37976 UNPD42671 UNPD173865 UNPD147690 UNPD152260 UNPD47447 UNPD71600 UNPD129585 UNPD190801);PubChem:(5835713 5316673 5318763 11133801 15558499 15558501 11968667 11972391 21550855 22838616 44258913 68796250 90002509 90353299 89405710 135398081);YMDB Mine;CHEBI:(80790 144433);PubChem class - bio and metabolites;KEGG:(C16911);Training Set;Biocyc:(CPD1F-461)	34380376446	431.0965	460.49598	965_all_features_Matched_for_GNPS_msLevel2retentionTime460.49598scanNum100	FT0620
75	1	1	1	1	0.42385977324550766	-50.69162375269041	0.9999999999999999	29.879570513965152	C19H20O11	[M - H]-	KPFBMNKCSZQESS	InChI=1S/C19H20O11/c20-9-1-3-10(4-2-9)29-19-17(26)16(25)15(24)13(30-19)7-28-18(27)8-5-11(21)14(23)12(22)6-8/h1-6,13,15-17,19-26H,7H2	6-O-Galloylarbutin	C1=CC(=CC=C1O)OC2C(C(C(C(O2)COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O)O	0.0	3083924;78302504	COCONUT:(CNP0126072);Natural Products:(UNPD155730 UNPD31715 UNPD189468 UNPD201984);PubChem:(3083924 78302504);SuperNatural:(SN00383282 SN00367940 SN00309686);MeSH:(3083924);PubMed	3178566	423.0918	215.31	193_all_features_Matched_for_GNPS_msLevel2retentionTime215.31scanNum197	FT0592
76	1	1	1	1	0.4210301306905169	-6.355566243505497	0.9979899497487437	37.16761937444064	C21H22O11	[M - H]-	ZROGCCBNZBKLEL	InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3	Astilbin	CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	0.400000006	119258;316844;442437;9981176;10114809;11968890;16077448;16077449;18448985;21550590;24870909;44308193;46905080;46905081;59089825;91392274;122173191;124130976;131707845;138107320	HMDB:(33850);SuperNatural:(SN00011625 SN00386717 SN00028530 SN00157148 SN00375542 SN00230071 SN00384345 SN00011622 SN00291878 SN00367740 SN00315444 SN00272936 SN00011623 SN00295664 SN00273313 SN00011624 SN00326020 SN00233754 SN00274690 SN00341157);ZINC bio:(ZINC05369365 ZINC05369366 ZINC05369367 ZINC05369368 ZINC31156118);additional;MeSH:(119258 316844 442437 9981176 10114809 122173191 138107320);PubMed;COCONUT:(CNP0162136);KNApSAcK:(8703);Natural Products:(UNPD108364 UNPD15055 UNPD33313 UNPD158321 UNPD1011 UNPD154366 UNPD126931 UNPD161319 UNPD84164 UNPD162960 UNPD173883 UNPD189566 UNPD7589 UNPD222663 UNPD132613 UNPD134384 UNPD24950);PubChem:(119258 316844 442437 9981176 10114809 11968890 16077448 16077449 18448985 21550590 24870909 44308193 46905080 46905081 59089825 91392274 122173191 124130976 131707845 138107320);CHEBI:(27669 38200);PubChem class - bio and metabolites;KEGG:(C17449 C09803);PubChem class - safety and toxic;YMDB:(1639);Training Set	87679358	449.1085	379.76802	1133_all_features_Matched_for_GNPS_msLevel2retentionTime379.76802scanNum117	FT0672
77	1	1	1	2	0.41778807297642484	-3.1352098627477156	0.043216080402010054	14.691303167154626	C22H18O11	[M - H]-	WMBWREPUVVBILR	InChI=1S/C22H18O11/c23-10-5-12(24)11-7-18(33-22(31)9-3-15(27)20(30)16(28)4-9)21(32-17(11)6-10)8-1-13(25)19(29)14(26)2-8/h1-6,18,21,23-30H,7H2	Sunphenon	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O	1.72005439	1287;65064;199472;2824823;5276890;16760174;46230917;71316355;89299588;89335091;124203172;124203176;137700457;137700458	HMDB:(3153 41598);SuperNatural:(SN00005756 SN00005757 SN00005755 SN00005758);ZINC bio:(ZINC03870412 ZINC03870413 ZINC03870414 ZINC03870415);additional;MeSH:(1287 65064 199472 5276890);Plantcyc:(CPD-15291 CPD-16531);PubMed;NORMAN:(NS00015163);COCONUT:(CNP0208393 CNP0258703);KNApSAcK:(958);Natural Products:(UNPD127033 UNPD183703 UNPD20732 UNPD126158);PubChem:(1287 65064 199472 2824823 5276890 16760174 46230917 71316355 89299588 89335091 124203172 124203176 137700457 137700458);YMDB Mine;CHEBI:(95002 4806);PubChem class - bio and metabolites;KEGG:(C09731);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-15291 CPD-16531)	34481301886	457.0751	273.70398	804_all_features_Matched_for_GNPS_msLevel2retentionTime273.70398scanNum837	FT0695
78	1	1	1	1	0.4162049959532536	-28.691359286615874	0.9999999999999999	26.16495495480495	C23H22O7	[M - H]-	ZJMLELXRQUXRIU	InChI=1S/C23H22O7/c1-11(9-24)16-7-14-15(29-16)5-4-12-22(25)21-13-6-18(26-2)19(27-3)8-17(13)28-10-20(21)30-23(12)14/h4-6,8,16,20-21,24H,1,7,9-10H2,2-3H3	Amorphigenin	COC1=C(C=C2C(=C1)C3C(CO2)OC4=C(C3=O)C=CC5=C4CC(O5)C(=C)CO)OC	2.91529799	92207;1769762;4342730;7002110;7067383;6571722;6604631;25886203;93233495	SuperNatural:(SN00006134 SN00006137 SN00006136 SN00006135);ZINC bio:(ZINC03947513 ZINC03947514 ZINC03947515 ZINC03947516 ZINC13813085 ZINC13813088);additional;MeSH:(92207);Plantcyc:(CPD-9544);PubMed;COCONUT:(CNP0312223);KNApSAcK:(9575);Natural Products:(UNPD70477);PubChem:(92207 1769762 4342730 7002110 7067383 6571722 6604631 25886203 93233495);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-9544);KEGG Mine	8677681238	409.1293	591.64098	592_all_features_Matched_for_GNPS_msLevel2retentionTime591.64098scanNum615	FT0549
79	1	1	1	1	0.4127072879332519	-3.487670794028699	0.9999999999999999	40.59184824502327	C21H20O10	[M - H]-	SOSLMHZOJATCCP	InChI=1S/C21H20O10/c1-8-15(25)17(27)18(28)21(29-8)31-20-16(26)14-12(24)6-11(23)7-13(14)30-19(20)9-2-4-10(22)5-3-9/h2-8,15,17-18,21-25,27-28H,1H3	Afzelin	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O	1.20000005	5835713;5316673;5318763;11133801;15558499;15558501;11968667;11972391;21550855;22838616;44258913;68796250;90002509;90353299;89405710;135398081	HMDB:(127485);SuperNatural:(SN00143283 SN00332703 SN00307729 SN00333064 SN00272364 SN00021352 SN00371877 SN00166963 SN00255402 SN00341302 SN00161844);ZINC bio:(ZINC15657732);additional;MeSH:(5316673 15558501 22838616);Plantcyc:(CPD1F-461);PubMed;COCONUT:(CNP0076998 CNP0167643 CNP0210041);KNApSAcK:(5140);Natural Products:(UNPD37976 UNPD42671 UNPD173865 UNPD147690 UNPD152260 UNPD47447 UNPD71600 UNPD129585 UNPD190801);PubChem:(5835713 5316673 5318763 11133801 15558499 15558501 11968667 11972391 21550855 22838616 44258913 68796250 90002509 90353299 89405710 135398081);YMDB Mine;CHEBI:(80790 144433);PubChem class - bio and metabolites;KEGG:(C16911);Training Set;Biocyc:(CPD1F-461)	34380376446	431.0977	454.69998	745_all_features_Matched_for_GNPS_msLevel2retentionTime454.69998scanNum775	FT0620
80	1	1	1	1	0.412666463226319	-72.4331799551392	0.9999999999999999	13.916926901459703	C19H20O11	[M - H]-	KPFBMNKCSZQESS	InChI=1S/C19H20O11/c20-9-1-3-10(4-2-9)29-19-17(26)16(25)15(24)13(30-19)7-28-18(27)8-5-11(21)14(23)12(22)6-8/h1-6,13,15-17,19-26H,7H2	6-O-Galloylarbutin	C1=CC(=CC=C1O)OC2C(C(C(C(O2)COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O)O	0.0	3083924;78302504	COCONUT:(CNP0126072);Natural Products:(UNPD155730 UNPD31715 UNPD189468 UNPD201984);PubChem:(3083924 78302504);SuperNatural:(SN00383282 SN00367940 SN00309686);MeSH:(3083924);PubMed	3178566	423.0927	218.29098	1137_all_features_Matched_for_GNPS_msLevel2retentionTime218.29098scanNum117	FT0592
81	1	2	1	1	0.4070796620287449	-56.654249892953395	0.9999999999999999	14.45790828493711	C19H20O11	[M - H]-	KPFBMNKCSZQESS	InChI=1S/C19H20O11/c20-9-1-3-10(4-2-9)29-19-17(26)16(25)15(24)13(30-19)7-28-18(27)8-5-11(21)14(23)12(22)6-8/h1-6,13,15-17,19-26H,7H2	6-O-Galloylarbutin	C1=CC(=CC=C1O)OC2C(C(C(C(O2)COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O)O	0.0	3083924;78302504	COCONUT:(CNP0126072);Natural Products:(UNPD155730 UNPD31715 UNPD189468 UNPD201984);PubChem:(3083924 78302504);SuperNatural:(SN00383282 SN00367940 SN00309686);MeSH:(3083924);PubMed	3178566	423.0907	213.22302	1043_all_features_Matched_for_GNPS_msLevel2retentionTime213.22302scanNum108	FT0592
82	1	1	1	1	0.4056680522298233	-5.822659881963219	0.9999999999999999	54.5440377168333	C22H18O10	[M - H]-	LSHVYAFMTMFKBA	InChI=1S/C22H18O10/c23-11-6-14(25)12-8-19(32-22(30)10-4-16(27)20(29)17(28)5-10)21(31-18(12)7-11)9-1-2-13(24)15(26)3-9/h1-7,19,21,23-29H,8H2	Teatannin	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O	2.14284945	65056;107905;367141;5276454;6419835;16758082;44460390;88297417;124203168;124203170	HMDB:(29255 30661 37944);SuperNatural:(SN00157326 SN00157324 SN00260268 SN00006500);ZINC bio:(ZINC03978503 ZINC04534390 ZINC04544252 ZINC08681494);additional;MeSH:(65056 107905 5276454 6419835 44460390);Plantcyc:(CPD-16530);PubMed;NORMAN:(NS00014640);COCONUT:(CNP0278204);KNApSAcK:(8865);Natural Products:(UNPD36210 UNPD187450 UNPD155101 UNPD189458);PubChem:(65056 107905 367141 5276454 6419835 16758082 44460390 88297417 124203168 124203170);CHEBI:(70255 76132 76131 76126);PubChem class - bio and metabolites;PubChem class - safety and toxic;YMDB:(1681);Training Set;PubChem class - drug;Biocyc:(CPD-16530)	121628798	441.0817	353.26602	724_all_features_Matched_for_GNPS_msLevel2retentionTime353.26602scanNum752	FT0647
83	1	1	1	1	0.4044686723715087	-56.76580999193698	0.9999999999999999	41.745850807903665	C21H20O12	[M - H]-	DCYOADKBABEMIQ	InChI=1S/C21H20O12/c1-6-14(26)17(29)18(30)21(31-6)33-20-16(28)13-9(23)4-8(22)5-12(13)32-19(20)7-2-10(24)15(27)11(25)3-7/h2-6,14,17-18,21-27,29-30H,1H3	Myricetrin	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O	0.5	5281673;5352000;6325717;9890615;12313050;16103933;21026818;23304525;24211977;40491193;40491194;44259441;51402815;51402816;51405590;51405591;60052897;57691830;124540997;124581776;124425447;129010103;135033885;138911127	HMDB:(34360);PubChem class - food;SuperNatural:(SN00160814 SN00011351 SN00006978 SN00248460 SN00011350 SN00011349 SN00011112 SN00315340 SN00011111 SN00011348);ZINC bio:(ZINC04098556 ZINC04349549 ZINC04349550 ZINC04692013 ZINC04692014 ZINC04692015 ZINC04692016);additional;MeSH:(5281673);PubMed;NORMAN:(NS00021765);COCONUT:(CNP0276176 CNP0365444);KNApSAcK:(5730);Natural Products:(UNPD105569 UNPD63890 UNPD18892 UNPD31071 UNPD179410 UNPD210791 UNPD223624 UNPD129897);PubChem:(5281673 5352000 6325717 9890615 12313050 16103933 21026818 23304525 24211977 40491193 40491194 44259441 51402815 51402816 51405590 51405591 60052897 57691830 124540997 124581776 124425447 129010103 135033885 138911127);CHEBI:(144432 70082);PubChem class - bio and metabolites;KEGG:(C10108);Training Set	154984830	463.0879	359.50698	1121_all_features_Matched_for_GNPS_msLevel2retentionTime359.50698scanNum116	FT0704
84	1	1	1	1	0.40318798219543345	-24.489587931822246	0.9999999999999999	32.53399644223279	C23H22O7	[M - H]-	ZJMLELXRQUXRIU	InChI=1S/C23H22O7/c1-11(9-24)16-7-14-15(29-16)5-4-12-22(25)21-13-6-18(26-2)19(27-3)8-17(13)28-10-20(21)30-23(12)14/h4-6,8,16,20-21,24H,1,7,9-10H2,2-3H3	Amorphigenin	COC1=C(C=C2C(=C1)C3C(CO2)OC4=C(C3=O)C=CC5=C4CC(O5)C(=C)CO)OC	2.91529799	92207;1769762;4342730;7002110;7067383;6571722;6604631;25886203;93233495	SuperNatural:(SN00006134 SN00006137 SN00006136 SN00006135);ZINC bio:(ZINC03947513 ZINC03947514 ZINC03947515 ZINC03947516 ZINC13813085 ZINC13813088);additional;MeSH:(92207);Plantcyc:(CPD-9544);PubMed;COCONUT:(CNP0312223);KNApSAcK:(9575);Natural Products:(UNPD70477);PubChem:(92207 1769762 4342730 7002110 7067383 6571722 6604631 25886203 93233495);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-9544);KEGG Mine	8677681238	409.1273	591.024	300_all_features_Matched_for_GNPS_msLevel2retentionTime591.024scanNum309	FT0549
85	1	1	1	1	0.4031257117905552	-6.891368396081351	0.05728643216080402	33.938778052690495	C21H22O11	[M - H]-	ZROGCCBNZBKLEL	InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3	Astilbin	CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	0.400000006	119258;316844;442437;9981176;10114809;11968890;16077448;16077449;18448985;21550590;24870909;44308193;46905080;46905081;59089825;91392274;122173191;124130976;131707845;138107320	HMDB:(33850);SuperNatural:(SN00011625 SN00386717 SN00028530 SN00157148 SN00375542 SN00230071 SN00384345 SN00011622 SN00291878 SN00367740 SN00315444 SN00272936 SN00011623 SN00295664 SN00273313 SN00011624 SN00326020 SN00233754 SN00274690 SN00341157);ZINC bio:(ZINC05369365 ZINC05369366 ZINC05369367 ZINC05369368 ZINC31156118);additional;MeSH:(119258 316844 442437 9981176 10114809 122173191 138107320);PubMed;COCONUT:(CNP0162136);KNApSAcK:(8703);Natural Products:(UNPD108364 UNPD15055 UNPD33313 UNPD158321 UNPD1011 UNPD154366 UNPD126931 UNPD161319 UNPD84164 UNPD162960 UNPD173883 UNPD189566 UNPD7589 UNPD222663 UNPD132613 UNPD134384 UNPD24950);PubChem:(119258 316844 442437 9981176 10114809 11968890 16077448 16077449 18448985 21550590 24870909 44308193 46905080 46905081 59089825 91392274 122173191 124130976 131707845 138107320);CHEBI:(27669 38200);PubChem class - bio and metabolites;KEGG:(C17449 C09803);PubChem class - safety and toxic;YMDB:(1639);Training Set	87679358	449.1073	375.321	207_all_features_Matched_for_GNPS_msLevel2retentionTime375.321scanNum211	FT0672
86	1	1	1	1	0.40067239294720974	-204.29458791838906	0.004020100502512564	49.12298682256377	C11H12O7S	[M - H]-	WQRHGQCNWBWEBA	InChI=1S/C11H12O7S/c1-6-3-7-4-8(16-2)5-9(18-19(13,14)15)10(7)11(12)17-6/h4-6H,3H2,1-2H3,(H,13,14,15)	null	CC1CC2=CC(=CC(=C2C(=O)O1)OS(=O)(=O)O)OC	1.23697257	""	KEGG Mine	8589934592	287.0224	334.39698	1091_all_features_Matched_for_GNPS_msLevel2retentionTime334.39698scanNum112	FT0223
87	1	1	1	1	0.4006647510951474	-56.230310935879594	0.9999999999999999	25.35066740503521	C42H66O16	[M - H]-	WJHPUABOKULIAF	InChI=1S/C42H66O16/c1-19-35(57-39-34(49)37(51-5)36(20(2)54-39)58-38-33(48)32(47)31(46)28(17-43)56-38)27(44)16-30(53-19)55-23-8-11-40(3)22(15-23)6-7-26-25(40)9-12-41(4)24(10-13-42(26,41)50)21-14-29(45)52-18-21/h14,19-20,22-28,30-39,43-44,46-50H,6-13,15-18H2,1-5H3	Madagascarensilide A	CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C)O)OC7C(C(C(C(O7)C)OC8C(C(C(C(O8)CO)O)O)O)OC)O	1.86471081	50994499	COCONUT:(CNP0128822);Natural Products:(UNPD122249);PubChem:(50994499);SuperNatural:(SN00240011);PubMed	3178562	825.4252	567.77898	1739_all_features_Matched_for_GNPS_msLevel2retentionTime567.77898scanNum178	FT1101
88	1	2	1	2	0.399000335826844	-351.0784058252492	0.01105527638190955	54.72610148717552	C21H30N4O4S	[M - H]-	UJBONVPVYZICOI	InChI=1S/C21H30N4O4S/c1-14(26)24-9-10-25(21(29)18-8-5-11-30-18)17(13-24)20(28)23-16(19(22)27)12-15-6-3-2-4-7-15/h5,8,11,15-17H,2-4,6-7,9-10,12-13H2,1H3,(H2,22,27)(H,23,28)	(2S)-4-acetyl-N-[(2S)-1-amino-3-cyclohexyl-1-oxopropan-2-yl]-1-(thiophene-2-carbonyl)piperazine-2-carboxamide	CC(=O)N1CCN(C(C1)C(=O)NC(CC2CCCCC2)C(=O)N)C(=O)C3=CC=CS3	2.0999999	7164914	COCONUT:(CNP0066689);PubChem:(7164914);SuperNatural:(SN00010915);ZINC bio:(ZINC04277860)	3153922	433.1906	507.99804	1304_all_features_Matched_for_GNPS_msLevel2retentionTime507.99804scanNum134	FT0635
89	1	8	1	10	0.39886363894440596	-22.317753254274432	0.016080402010050253	31.556376311702472	C36H30O16	[M - H]-	SNKFFCBZYFGCQN	InChI=1S/C36H30O16/c37-20-6-1-16(11-24(20)41)13-27(34(45)46)50-29(44)10-5-18-3-9-23(40)33-30(18)31(32(52-33)19-4-8-22(39)26(43)15-19)36(49)51-28(35(47)48)14-17-2-7-21(38)25(42)12-17/h1-12,15,27-28,31-32,37-43H,13-14H2,(H,45,46)(H,47,48)	Danfensuan B	C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C3C(C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)OC(CC5=CC(=C(C=C5)O)O)C(=O)O)O)O	4.0	119177;475278;5316299;6441188;6449855;6451084;9987566;11629084;10147008;13991587;13991589;45358152;51066555;52319945;50914802;57340432;71433917;92132738;95223074;99650591;97182154;97182155;102257013;122130016;122130387;124518070;124523507;122176707;124629621;126548945	SuperNatural:(SN00243404 SN00039256 SN00313893 SN00282459 SN00036188 SN00039679 SN00392281 SN00342015 SN00346730 SN00178146 SN00376294 SN00039680);ZINC bio:(ZINC03915684 ZINC49538629 ZINC67902754 ZINC67902758);additional;MeSH:(119177 5316299 6441188 6449855 6451084 11629084 13991587 13991589 45358152 50914802 52319945 71433917 92132738 97182154 122130387);PubMed;NORMAN:(NS00018034);COCONUT:(CNP0222282 CNP0316642);KNApSAcK:(31982);Natural Products:(UNPD107033 UNPD73055 UNPD211247 UNPD38404 UNPD41933 UNPD75202 UNPD127858);PubChem:(119177 475278 5316299 6441188 6449855 6451084 9987566 11629084 10147008 13991587 13991589 45358152 51066555 52319945 50914802 57340432 71433917 92132738 95223074 99650591 97182154 97182155 102257013 122130016 122130387 124518070 124523507 122176707 124629621 126548945);CHEBI:(134301);Training Set	3989622	717.143	476.35698	1349_all_features_Matched_for_GNPS_msLevel2retentionTime476.35698scanNum139	FT1020
90	1	1	1	1	0.39799421551325276	-35.973407195264606	0.9939698492462312	30.4152231201882	C23H22O7	[M - H]-	ZJMLELXRQUXRIU	InChI=1S/C23H22O7/c1-11(9-24)16-7-14-15(29-16)5-4-12-22(25)21-13-6-18(26-2)19(27-3)8-17(13)28-10-20(21)30-23(12)14/h4-6,8,16,20-21,24H,1,7,9-10H2,2-3H3	Amorphigenin	COC1=C(C=C2C(=C1)C3C(CO2)OC4=C(C3=O)C=CC5=C4CC(O5)C(=C)CO)OC	2.91529799	92207;1769762;4342730;7002110;7067383;6571722;6604631;25886203;93233495	SuperNatural:(SN00006134 SN00006137 SN00006136 SN00006135);ZINC bio:(ZINC03947513 ZINC03947514 ZINC03947515 ZINC03947516 ZINC13813085 ZINC13813088);additional;MeSH:(92207);Plantcyc:(CPD-9544);PubMed;COCONUT:(CNP0312223);KNApSAcK:(9575);Natural Products:(UNPD70477);PubChem:(92207 1769762 4342730 7002110 7067383 6571722 6604631 25886203 93233495);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-9544);KEGG Mine	8677681238	409.1277	591.852	616_all_features_Matched_for_GNPS_msLevel2retentionTime591.852scanNum639	FT0549
91	1	6	1	6	0.3975050611932246	-498.94755726010806	0.01457286432160804	25.273138304520437	C34H33NO11	[M - H]-	IRIJWGGEFAAHGA	InChI=1S/C34H33NO11/c36-17-26-29(40)30(41)31(42)32(46-26)45-25-16-23-22(15-24(25)38)28-20(14-19-4-2-1-3-5-19)12-13-34(28,33(43)44)35(23)27(39)11-8-18-6-9-21(37)10-7-18/h1-13,15-16,20,26,28-32,36-38,40-42H,14,17H2,(H,43,44)/p-1	null	C1=CC=C(C=C1)CC2C=CC3(C2C4=CC(=C(C=C4N3C(=O)C=CC5=CC=C(C=C5)O)OC6C(C(C(C(O6)CO)O)O)O)O)C(=O)[O-]	2.21483445	""	COCONUT:(CNP0045679 CNP0099397);SuperNatural:(SN00165875)	3145728	630.1886	526.134	328_all_features_Matched_for_GNPS_msLevel2retentionTime526.134scanNum337	FT0977
92	1	1	1	1	0.3949933055227146	-7.998016504568163	0.9999999999999999	46.31825807477905	C21H22O11	[M - H]-	ZROGCCBNZBKLEL	InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3	Astilbin	CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	0.400000006	119258;316844;442437;9981176;10114809;11968890;16077448;16077449;18448985;21550590;24870909;44308193;46905080;46905081;59089825;91392274;122173191;124130976;131707845;138107320	HMDB:(33850);SuperNatural:(SN00011625 SN00386717 SN00028530 SN00157148 SN00375542 SN00230071 SN00384345 SN00011622 SN00291878 SN00367740 SN00315444 SN00272936 SN00011623 SN00295664 SN00273313 SN00011624 SN00326020 SN00233754 SN00274690 SN00341157);ZINC bio:(ZINC05369365 ZINC05369366 ZINC05369367 ZINC05369368 ZINC31156118);additional;MeSH:(119258 316844 442437 9981176 10114809 122173191 138107320);PubMed;COCONUT:(CNP0162136);KNApSAcK:(8703);Natural Products:(UNPD108364 UNPD15055 UNPD33313 UNPD158321 UNPD1011 UNPD154366 UNPD126931 UNPD161319 UNPD84164 UNPD162960 UNPD173883 UNPD189566 UNPD7589 UNPD222663 UNPD132613 UNPD134384 UNPD24950);PubChem:(119258 316844 442437 9981176 10114809 11968890 16077448 16077449 18448985 21550590 24870909 44308193 46905080 46905081 59089825 91392274 122173191 124130976 131707845 138107320);CHEBI:(27669 38200);PubChem class - bio and metabolites;KEGG:(C17449 C09803);PubChem class - safety and toxic;YMDB:(1639);Training Set	87679358	449.1057	376.60098	776_all_features_Matched_for_GNPS_msLevel2retentionTime376.60098scanNum807	FT0672
93	1	1	1	1	0.3944231829411487	-2.46425862588082	0.9999999999999999	50.12573109987426	C21H20O11	[M - H]-	OXGUCUVFOIWWQJ	InChI=1S/C21H20O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-18,21-26,28-29H,1H3	Quercetrin	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	0.899999976	5702146;5280459;5320477;5320852;5320854;5353915;5359430;6325794;6710619;12314855;12314856;10072329;15939939;11972444;16667665;16758176;18604930;21550894;23304560;25141341;25200492;26339717;25203748;24211982;40486293;44259217;49792009;49847482;51402819;51402820;51403177;51403178;54174440;69916642;90882953;89864329;124540693;124425448	HMDB:(33751 135149);SuperNatural:(SN00313212 SN00285196 SN00011119 SN00344679 SN00158038 SN00168194 SN00143392 SN00157305 SN00007321 SN00342277 SN00011169 SN00011170 SN00160584 SN00258233 SN00011118 SN00006215);ZINC bio:(ZINC03977894 ZINC04175638 ZINC04349611 ZINC04349617 ZINC04416338 ZINC04416340 ZINC04416342 ZINC04416344);additional;HSDB:(522-12-3);MeSH:(5280459 5353915 6325794 18604930);Plantcyc:(CPD-8013);PubMed;NORMAN:(NS00006156);COCONUT:(CNP0076524 CNP0171505 CNP0389368);KNApSAcK:(5374);Natural Products:(UNPD43342 UNPD65285 UNPD126494 UNPD196593 UNPD142887 UNPD186275 UNPD32404 UNPD75712 UNPD71038 UNPD84179 UNPD197814 UNPD26577 UNPD155881);PubChem:(5702146 5280459 5320477 5320852 5320854 5353915 5359430 6325794 6710619 12314855 12314856 10072329 15939939 11972444 16667665 16758176 18604930 21550894 23304560 25141341 25200492 26339717 25203748 24211982 40486293 44259217 49792009 49847482 51402819 51402820 51403177 51403178 54174440 69916642 90882953 89864329 124540693 124425448);YMDB Mine;CHEBI:(75886 17558 110203 76060 58192 75863);PubChem class - bio and metabolites;KEGG:(C01750);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-8013 QUERCITRIN)	34447747966	447.0926	418.53504	1155_all_features_Matched_for_GNPS_msLevel2retentionTime418.53504scanNum119	FT0659
